packet_session_id,protocol,device_type,vpn_status,region,login_attempts,failed_logins,bytes_sent,bytes_received,packet_rate,connection_count,tcp_flags,port_number,session_retries,signal_strength,privilege_level,anomaly_score,avg_packet_size,attack_category
P001439,UDP,Server,On,APAC,0,1,3779.286406087206,1891.4648395236345,158.7459029065676,6,FIN,443,1,-64.99851935705958,user,0.5357860190893814,316.2059285762683,Benign
P001440,UDP,Server,Off,APAC,3,0,5171.865284056747,3134.5898582685286,139.15360990855322,3,SYN,110,0,-70.80468205735446,user,0.15277419487807423,294.24021896821876,BruteForce
P001441,TCP,Workstation,On,ME,5,2,7580.981349509753,8490.934028587591,148.0234733639885,7,SYN-ACK,53,1,-52.374456845086954,guest,0.4258861003652079,327.1294183344145,BruteForce
P001442,TCP,Workstation,Off,ME,3,1,4541.066489640413,3728.425629526383,105.53258158668388,5,ACK,110,0,-50.26491095713733,guest,0.47954402308260197,279.8215836346676,Benign
P001443,ICMP,IoT,Off,US,1,0,4075.802549632304,6832.275822009599,137.34581510951406,8,SYN-ACK,22,2,-61.59494665148255,user,0.2902499857810975,330.88281611780565,BruteForce
P001444,udp,IoT,Off,APAC,0,2,6464.351775712919,,82.5958276793823,1,SYN,3389,2,-63.15627767393881,guest,0.15580949165234692,281.0847296145864,Benign
P001445,TCP,Mobile,Off,APAC,6,1,5067.512703332614,,64.54265396140995,3,SYN-ACK,143,0,-55.11811893264874,user,0.5119842772198092,258.6454279026636,Benign
P001446,UDP,Workstation,Off,US,2,4,4521.4374220769405,9499.72758664762,132.83225720976571,1,FIN,143,0,-51.28837020900657,user,0.16744140297550814,281.57288756694606,Benign
P001447,UDP,Workstation,Off,ME,2,0,3751.6955247069136,10010.53905021595,125.5195059296316,4,SYN-ACK,143,0,-60.197720077792134,user,0.04349804466778637,303.72946660521706,BruteForce
P001448,TCP,Mobile,Off,ME,4,1,2544.0072548223397,6500.139723783971,125.16627690739303,4,FIN,53,1,-68.49862156211913,user,0.4020282599556891,281.1932720466194,Benign
P001449,tcp,Mobile,Off,APAC,2,1,4003.424464218791,6362.845265028156,113.42946575273054,5,ACK,443,3,-78.78607586680808,admin,0.3402220677946229,276.72577390940876,Benign
P001450,UDP,Workstation,Off,US,5,2,6073.943722437674,7831.8644405868645,111.2329342955232,7,FIN,143,1,-53.83537887186963,user,0.3320271968213582,281.6340888816942,Benign
P001451,tcp,Server,On,EU,1,1,3182.622521147582,,131.96210213835624,2,ACK,22,1,-77.90299875639174,user,0.4829808590399961,276.21941930522024,Benign
P001452,ICMP,Server,On,APAC,3,2,4612.411610834621,7320.6142003213845,154.30642171466292,5,SYN-ACK,25,1,-59.951353651533836,user,0.3235658303545251,310.58239370557635,BruteForce
P001453,UDP,Workstation,Off,EU,2,1,5297.405408277113,9560.966962667597,123.09086112653398,6,ACK,22,0,-46.37666317322457,user,0.23175426477026714,289.90052116910283,Benign
P001454,UDP,Workstation,Off,EU,1,0,3103.7925348851404,9720.59053137493,133.5595501573905,7,ACK,443,0,-54.20289041257522,guest,0.17087158458420562,318.27954303024217,Benign
P001455,UDP,Mobile,Off,US,3,0,3326.1087586976773,6213.284971668121,171.5541249876474,8,SYN,25,2,,user,0.38494515272273716,316.31889338824186,Benign
P001456,tcp,IoT,Off,ME,4,0,7191.446736176305,4443.04382129596,78.63296358617964,5,FIN,143,0,-44.21010174102366,user,0.3351437001750132,278.3541034494428,Benign
P001457,TCP,Workstation,Off,US,2,1,4707.828691215962,10385.740325347362,119.05262476254282,1,SYN,80,1,-60.519923302605314,user,0.10451432597312668,284.01989450697675,Benign
P001458,tcp,Workstation,Off,EU,2,1,5077.466356881734,5744.008942380078,119.46241846762473,5,FIN,53,2,-69.05716764872707,user,0.10191856880053685,281.248970621613,Benign
P001459,TCP,IoT,On,EU,4,2,4066.1528912054705,6137.6228276532265,109.71280177579014,5,ACK,3389,1,-80.34386142273311,user,0.42524560370963355,291.99789425489286,Benign
P001460,TCP,Mobile,Off,US,2,1,4329.470198482505,6915.094327267992,117.81643449033955,6,ACK,3389,0,-67.8982813134083,admin,0.43487052367040147,313.2302862516166,Benign
P001461,udp,Workstation,Off,US,1,4,3125.8749537131,7777.233482406329,131.22822241720277,5,FIN,3389,3,-54.10793018730178,user,0.1332468485709367,285.27775800751846,BruteForce
P001462,TCP,Server,Off,APAC,2,2,3240.0136410717696,8072.1018702728525,78.70583924838257,3,SYN,21,1,-54.25319902239894,guest,0.1972973147234686,234.75703519564306,BruteForce
P001463,tcp,IoT,Off,APAC,1,0,4511.08296693472,4643.257582603962,178.346301704758,6,ACK,22,1,-66.24536155158339,guest,0.5874391200217391,316.8676828133239,BruteForce
P001464,UDP,IoT,Off,EU,1,0,5040.354747909787,6670.564477360893,88.99276339243298,4,SYN-ACK,25,0,-61.50412955571867,user,0.5756939621503173,297.163437778607,Benign
P001465,UDP,Workstation,Off,APAC,1,2,51722.04710842089,3558.2794088016344,78.04481794295216,7,SYN-ACK,443,0,-66.32699735242882,guest,0.07516037111718908,279.2798332674889,Benign
P001466,UDP,Workstation,Off,APAC,1,1,9249.157210451598,5459.585092054494,127.57641777640436,2,SYN,25,1,-53.453190370214344,user,0.20586337335137392,291.9771729730845,BruteForce
P001467,UDP,Mobile,On,EU,2,1,4216.918558899918,5882.497768628751,129.22442340532947,6,ACK,22,2,-55.4933964001665,guest,0.1629513180499786,294.54985747788635,Benign
P001468,TCP,Server,Off,US,1,2,4995.422146656465,7186.084175596089,113.40973717564933,10,FIN,80,1,-55.31771892880301,user,0.25701132850864217,275.09459272494064,Benign
P001469,ICMP,Workstation,Off,US,2,1,5833.421032646334,7843.527000585309,160.80046588412424,5,SYN,3389,0,-60.27940225452329,admin,0.1852456896898094,319.6286190420371,Benign
P001470,,IoT,Off,ME,3,2,3128.6389285718888,2996.8145729723124,105.34177574192655,2,FIN,80,0,-44.867345378705934,user,0.11056426575130555,301.72259924655526,BruteForce
P001471,TCP,IoT,On,EU,3,4,4394.636107153118,4047.905444123842,82.30286103313037,6,ACK,110,0,-52.50964736314133,user,0.25582919095147444,263.1886942983377,BruteForce
P001472,UDP,IoT,Off,APAC,1,1,5374.759518262188,3398.9145254904356,117.17858951679071,7,SYN-ACK,110,1,-79.15011932497643,admin,0.22413619943882007,305.86650299301004,Benign
P001473,ICMP,Mobile,Off,ME,2,0,4723.593093863899,,140.98159349986432,4,SYN,22,2,,user,0.19978478436239766,287.24167954863555,BruteForce
P001474,TCP,IoT,Off,EU,3,1,7595.302676716892,9141.600732848896,134.68882061833307,3,SYN-ACK,21,2,-58.57582562846306,guest,0.457941364763646,295.8295360394788,BruteForce
P001475,TCP,IoT,Off,EU,2,0,4151.571702842421,,98.40661423706025,6,FIN,3389,2,-66.71131821956068,user,0.331176109947343,277.7621782920856,Benign
P001476,UDP,Workstation,Off,EU,2,2,6067.371418312588,6862.962232666936,136.30586299781243,5,ACK,22,0,-59.94539110717718,user,0.348884891957241,293.9431228811909,Benign
P001477,ICMP,Server,Off,US,2,2,7138.8287682060245,6947.2679482941085,128.72307719271572,4,SYN,80,2,-55.02194632297456,user,0.45695701679577916,303.3482585405599,BruteForce
P001478,udp,Mobile,On,US,2,2,6802.541215534354,1434.3288387808916,148.04037693412076,1,SYN-ACK,110,1,-71.821691559013,user,0.09390816527263397,303.054833234629,BruteForce
P001479,TCP,Mobile,Off,APAC,1,0,5642.501067000184,4754.2786636651,114.57380218661784,7,SYN-ACK,143,0,-45.8433095426665,admin,0.22690864690056306,280.13241392928956,Benign
P001480,TCP,IoT,Off,APAC,1,2,6136.241701618221,611.0218261920154,92.68776585196898,6,ACK,80,0,-62.985368143289904,user,0.08189388830483715,280.4933953567699,Benign
P001481,TCP,Mobile,Off,US,2,1,6142.2312357580595,4850.832993728692,140.88215126637758,6,SYN,80,0,-58.33897117721324,user,0.45934506128545827,292.2870150342318,BruteForce
P001482,TCP,IoT,Off,EU,3,1,3167.218777781607,7175.517479390557,94.69942543954396,1,ACK,80,0,-58.27507566403122,user,0.2824738233573571,292.6488864262352,Benign
P001483,TCP,Server,Off,US,3,1,4778.561311400132,3906.9334211690943,82.97693235920173,5,SYN-ACK,25,0,,user,0.6581912413334788,272.00255714038457,Benign
P001484,UDP,Mobile,Off,EU,1,0,4554.003697629722,3112.352309403623,127.43552393031237,1,SYN-ACK,22,2,-55.561967664563475,user,0.24309245363044546,295.5940769112353,Benign
P001485,TCP,Workstation,Off,APAC,3,3,5001.537078956832,5224.708253895862,124.30469410507911,6,SYN-ACK,25,1,-58.17806089729909,guest,0.19714304175381056,300.70207668485375,BruteForce
P001486,TCP,IoT,Off,APAC,1,3,2787.789894820244,6351.609538579978,125.71397153791571,7,SYN,80,0,-74.28426882310451,user,0.15115072863380713,265.83390680388186,Benign
P001487,TCP,Server,Off,EU,5,0,5087.343038539121,9559.794340675875,133.9546313366604,5,ACK,3389,1,-52.111989447675754,user,0.09148818201746535,300.98609091836556,Benign
P001488,TCP,IoT,Off,ME,1,1,4606.549636893011,6307.724487793913,156.05228069292392,6,SYN,80,1,-74.16125449181033,user,0.17734318517545156,305.1148009566802,Benign
P001489,ICMP,Server,Off,ME,2,2,5778.014174440012,,84.19898431163075,3,SYN,143,2,-61.024128894002665,admin,0.07706210486224865,274.14617290385814,Benign
P001490,UDP,IoT,Off,ME,2,2,8064.474626909448,3372.0626470168254,127.25876379310205,6,SYN,3389,0,-71.64905062458317,user,0.5611750475601099,300.9109869765137,Benign
P001491,tcp,Workstation,Off,ME,0,1,5728.3721618254185,5144.506106562879,73.94827233819156,5,SYN-ACK,443,0,-71.3488860532651,user,0.2086058701415898,297.53099564217644,BruteForce
P001492,tcp,Mobile,Off,APAC,2,0,6737.432439854306,5118.40660181231,110.62525879312454,2,SYN-ACK,110,1,,user,0.2725085097329278,303.14909263167505,Benign
P001493,tcp,IoT,Off,US,1,2,6672.152381833833,,107.9987877369154,3,SYN,21,1,-59.50763421826085,user,0.4597163231536768,289.7221480407384,Benign
P001494,tcp,Workstation,Off,EU,0,0,7934.400727591378,5976.137999064282,130.67862737176458,3,SYN,143,2,-51.25583458062053,user,0.268648067051432,307.78603391132,Benign
P001495,TCP,Server,Off,US,2,0,4064.0349673503792,2980.7097426204423,81.03561783077308,3,SYN-ACK,143,2,-45.871094421807086,user,0.11949147972234019,279.49878677184813,Benign
P001496,tcp,Server,Off,APAC,2,0,7875.126178829701,,89.11261983016004,9,SYN,443,2,-56.18899325476888,user,0.40028653568808015,320.8141210755081,Benign
P001497,TCP,Server,Off,EU,3,1,5521.065736259397,5893.007504921096,83.00255901805386,3,ACK,53,0,-46.01794330943566,user,0.14196271683477277,253.4821995123884,Benign
P001498,udp,IoT,On,US,1,1,4713.870309908483,6826.258689524176,70.30386986634973,7,SYN-ACK,80,0,-43.665500081930205,user,0.3480042957509013,279.42622958998226,BruteForce
P001499,udp,IoT,Off,EU,2,1,6140.636354323391,103.4535630210903,69.7910591683862,6,FIN,110,0,-69.13801988625559,user,0.09019094971981181,275.6820447102494,Benign
P001500,TCP,Mobile,Off,APAC,2,0,15295.707738529905,8016.895529037365,142.4316241596961,3,ACK,80,0,-63.66041530687041,user,0.31147906124534724,295.17663086448,Benign
P001501,TCP,Workstation,Off,APAC,2,3,2753.1999064604424,5215.933440538077,129.66180617012083,10,FIN,21,0,,user,0.3184148325328927,270.86910085251975,Benign
P001502,TCP,Mobile,On,APAC,4,0,6688.391207458488,5596.533570851694,138.02208479629323,9,ACK,22,1,-52.47108064241143,guest,0.3201500430786291,337.96039855666174,Benign
P001503,TCP,Workstation,Off,ME,2,1,4848.989835860918,6203.031474882513,87.6638233347835,4,ACK,21,1,-61.54671598734738,guest,0.48556675503074415,290.3729757822839,Benign
P001504,tcp,Mobile,Off,ME,4,1,3079.181218590763,3419.9754757004866,137.0737087666748,9,SYN,80,0,-43.04282295297752,admin,0.13517610034081765,300.2871110536308,BruteForce
P001505,tcp,Workstation,Off,ME,3,0,2341.36724444409,3071.8823212763104,118.58873027898174,10,FIN,80,1,-62.5264428913253,user,0.05304394561002714,273.56601028992367,Benign
P001506,TCP,Server,Off,APAC,4,0,4313.245702631637,1648.4443064715506,84.14770718569125,3,SYN,143,2,-46.555918597604304,user,0.06927075331096397,278.56916219280293,Benign
P001507,UDP,Workstation,On,ME,3,2,3717.9719073931674,2218.775091123938,96.64210715985485,5,ACK,21,1,-51.39526109078156,guest,0.16727751327516824,283.4578934795364,BruteForce
P001508,ICMP,Mobile,On,US,1,2,6532.555877109384,5852.198309003329,84.37305670073243,6,ACK,25,2,-56.337133312863784,guest,0.2805193998170947,312.62115693969093,Benign
P001509,UDP,Mobile,Off,EU,4,2,4926.081331060078,4825.241291452555,61.46663470700091,7,SYN,3389,0,-53.66152244939311,user,0.18561785647168783,264.96050069904595,Benign
P001510,TCP,Workstation,Off,ME,2,0,2662.5642409903207,,92.03159068387276,6,SYN-ACK,53,1,-53.91300268910156,user,0.2761893697852856,264.44783578984743,Benign
P001511,udp,Workstation,Off,APAC,1,2,3139.842684061414,5483.440572138456,143.69780157301454,4,SYN,143,0,-68.60965443750516,guest,0.08356663859989961,283.1280917595,Benign
P001512,,Workstation,On,APAC,3,2,3646.1867843247564,4278.123574720637,126.17080919804214,6,FIN,443,0,-68.6991671700669,user,0.07865461760343015,284.8665490573306,Benign
P001513,TCP,Mobile,On,EU,4,2,3893.916778028117,5612.07493669257,138.4655495596364,3,ACK,21,3,-45.89875429273213,user,0.17658608771911286,270.40621236918867,Benign
P001514,UDP,Mobile,Off,EU,1,1,5739.197508544168,100.0,140.70114805052629,4,FIN,443,1,-58.708974473613026,user,0.2021153020992879,318.5232562961371,Benign
P001515,TCP,Mobile,Off,US,1,0,4903.607547509837,8141.675815521977,144.14919323557356,4,FIN,443,1,-64.82736153664361,user,0.408149279772399,354.4400402505439,Benign
P001516,TCP,Workstation,Off,ME,3,3,2793.879771882301,6786.64142215278,110.72862525546492,5,SYN-ACK,53,0,-60.50995087341077,user,0.3941867221663764,250.08521090348458,Benign
P001517,ICMP,IoT,On,EU,2,0,7888.204841263991,8784.195904996468,95.69829624514,2,ACK,110,0,,user,0.6858107837451753,286.00526194451527,Benign
P001518,,Mobile,Off,US,0,1,5670.672426852101,7697.798409985148,76.01785204659701,4,FIN,143,1,-74.06336671912193,user,0.1748192059530424,287.55669823480525,Benign
P001519,tcp,Server,On,APAC,1,3,6679.725723232598,4472.37231270007,139.87782072306226,3,SYN-ACK,143,0,,user,0.1404201245331189,309.83502940596,Benign
P001520,udp,Server,On,US,4,4,3781.032803463542,5452.469993314673,116.42946275759665,2,ACK,22,0,,user,0.23888668748000338,289.6545830301523,Benign
P001521,TCP,Mobile,Off,EU,2,1,2630.336139081004,4406.295988758302,123.79740896855391,6,SYN-ACK,80,0,-47.705622833616786,user,0.387394442819413,280.3634091786582,Benign
P001522,TCP,Mobile,Off,US,2,1,6429.695622925752,5591.929628099199,141.9892676396892,4,ACK,22,2,-55.58710842160593,user,0.6145514352180619,312.9821583193885,Benign
P001523,ICMP,Server,On,ME,3,0,4345.888197226084,,84.68805240266539,5,FIN,21,3,-55.50223781688522,user,0.4435855147145112,282.76500289773577,Benign
P001524,UDP,Workstation,On,ME,5,0,6118.293617020374,1227.9350604680876,106.32442202514838,5,SYN,21,1,-66.16021710912541,user,0.5299883695096301,297.02859063885427,Benign
P001525,udp,Server,Off,ME,2,1,2871.0846947146133,7083.855463103552,84.63308485535265,3,SYN,21,0,-55.71672742119769,user,0.10885737313275465,272.97088019839106,Benign
P001526,ICMP,IoT,Off,EU,1,1,6993.685011451802,4509.270508508685,88.45124809466756,2,ACK,110,0,-50.990955635637,user,0.3359548148257792,263.54690451043115,Benign
P001527,TCP,Server,Off,ME,3,1,5110.913097465752,5056.047402395532,170.7845256603831,4,SYN-ACK,3389,1,-50.74441555249674,user,0.3161577582690478,306.9580820868468,Benign
P001528,TCP,Workstation,On,US,2,3,3311.1108834694023,3754.8507734361233,130.42378126963095,7,ACK,22,2,-55.94600699168302,guest,0.15430446951932902,275.6723806642604,Benign
P001529,TCP,Workstation,Off,APAC,1,0,2746.9315044112404,7362.403260661589,127.40864185251402,4,ACK,25,1,-45.08704946315404,user,0.45604323048548207,309.5077046206201,Benign
P001530,TCP,Workstation,On,US,2,1,3626.1189270654763,4498.265999552684,130.81197524443817,7,FIN,143,2,-40.61540944469881,user,0.03778962066116855,292.8107869399257,Benign
P001531,TCP,Server,On,APAC,0,0,6981.315377639746,,126.3854241384222,9,SYN-ACK,80,1,-46.78261122647962,user,0.1300520576014168,293.21205299264255,BruteForce
P001532,tcp,Workstation,On,EU,1,1,8418.216206361514,6852.409524790309,113.74689815260386,2,ACK,143,1,-61.17115647812061,user,0.5284203178556557,296.7652701458247,BruteForce
P001533,UDP,Mobile,Off,EU,0,1,3645.3314060251087,,96.02981713211041,3,FIN,443,1,-67.42897982131011,user,0.18140410132683746,285.1661562944662,Benign
P001534,TCP,Server,Off,EU,5,2,7344.1714321621885,8597.976194437677,61.248547154329465,11,SYN,3389,0,-45.56613017075091,user,0.38835930416823355,300.9027231954699,Benign
P001535,UDP,Workstation,Off,ME,5,3,3802.7710167295454,4831.433511279027,94.70970252845649,3,SYN,143,0,-68.60387044055555,user,0.21111041351176552,273.88668190982037,Benign
P001536,udp,Mobile,Off,APAC,2,0,5657.924838005627,3546.7623546643817,88.87232315299522,3,ACK,25,0,-54.19989980230548,user,0.24276049859824697,268.1121701610663,BruteForce
P001537,ICMP,IoT,On,US,1,1,5238.331103697244,4654.623360591128,76.82784479907161,5,FIN,80,1,-70.2313235940126,user,0.6437669944842183,274.108077872005,BruteForce
P001538,,Workstation,On,EU,1,0,2800.607986181791,5535.7890587074835,73.0981315527422,8,ACK,22,1,-59.55301924011318,user,0.22423830998120917,246.3608617745349,Benign
P001539,tcp,Mobile,On,EU,3,2,5343.250614512189,2966.3852080522406,149.9535203734687,2,SYN,443,0,-51.39667204616734,user,0.3085004255288168,332.9433801779664,Benign
P001540,UDP,Mobile,Off,APAC,2,0,6947.7779696143725,7924.540064463435,48.225774507745754,8,ACK,80,3,-54.048017718474284,user,0.3464464496809651,270.1269103104586,BruteForce
P001541,,Server,Off,EU,1,1,5247.223118151187,6250.758474392578,127.90448840114473,7,FIN,53,1,-61.16868469828801,user,0.14942129052047756,299.3085889352323,Benign
P001542,udp,IoT,Off,APAC,1,0,5971.0593032563565,4298.465492109044,139.42669025417646,3,SYN,25,0,-52.56641108541253,user,0.4297502322894331,316.6981917401846,Benign
P001543,TCP,Server,Off,APAC,1,0,2954.1011882044504,7349.789516714579,103.28234563909069,5,ACK,110,1,-54.58466950630059,user,0.0893238190274444,291.6754476365673,BruteForce
P001544,TCP,IoT,Off,ME,4,2,3332.1108249411955,6097.246458553978,105.12363233472593,3,FIN,21,1,,admin,0.48158834170271847,278.8920113773747,Benign
P001545,TCP,Mobile,On,EU,2,0,6042.918729449589,7878.431879682308,127.82013423089164,1,FIN,3389,2,-60.27271825059631,user,0.264211621254359,307.8125343528585,Benign
P001546,udp,Mobile,On,EU,1,0,5521.338130494857,,194.52070134689313,9,SYN,21,1,-65.79472678846793,user,0.24234196312930856,339.86958259396187,BruteForce
P001547,TCP,Workstation,Off,ME,2,1,3718.2740381312597,,133.38454070908264,7,FIN,3389,3,-64.6522992418995,admin,0.16468825835966566,296.3161370836071,Benign
P001548,UDP,IoT,Off,ME,1,1,6457.12617850148,8641.764052594905,84.459174233976,1,ACK,25,0,-61.754856333495354,admin,0.39205894134808245,267.2970432882132,BruteForce
P001549,UDP,Server,On,EU,0,0,6236.767920254122,7427.792623534817,111.57255508679052,6,SYN-ACK,110,2,-59.1831244358279,admin,0.08243724085182769,318.6626268416429,Benign
P001550,,Mobile,Off,ME,2,3,6858.549250504337,3192.480096562851,120.92569738657647,5,SYN-ACK,110,1,,user,0.43306854861484123,298.7077822903969,BruteForce
P001551,TCP,Server,Off,US,0,0,4341.11073773419,6924.466996030886,117.05528588267353,4,FIN,3389,1,-76.2237007520849,user,0.2956764086405451,268.8088646559886,Benign
P001552,TCP,Workstation,Off,US,0,1,6465.621419442574,10289.854585819172,144.00320899726373,8,SYN,443,2,-58.784539809042855,user,0.3027032244543196,326.5859207625314,Benign
P001553,UDP,Workstation,Off,US,2,0,4784.4371196233915,6057.699802900043,218.80472933085724,1,SYN-ACK,53,1,-60.085077515549784,user,0.287528816338757,338.0854656491078,BruteForce
P001554,TCP,IoT,Off,US,3,1,4275.834181800411,2765.4722782350404,142.83981976131906,5,SYN,21,0,-67.76421106797676,user,0.567858996459584,301.803628539234,BruteForce
P001555,TCP,Server,Off,EU,4,1,4960.612046081978,4373.367472087349,109.99850494967193,8,ACK,80,2,-52.27633448167267,user,0.1826131278218599,306.5546180895924,BruteForce
P001556,ICMP,IoT,On,US,1,2,5398.497611593956,4345.626839741826,87.10726905537973,4,ACK,25,1,-60.00198245616863,admin,0.10254356707296094,276.68390146844513,Benign
P001557,UDP,IoT,Off,APAC,0,1,4034.3849417891074,7846.876266827685,145.02058364845647,4,SYN-ACK,143,1,,user,0.2949073822658013,301.7246334132149,Benign
P001558,TCP,Server,On,EU,4,0,5993.473569366982,5597.693881054333,154.08909342928897,4,FIN,443,0,-43.08772191300856,admin,0.260120945695512,292.84471733342775,BruteForce
P001559,udp,Server,Off,US,2,0,5974.7377346899475,6980.233689935174,125.58771021227152,2,SYN-ACK,21,2,-56.32452413604912,admin,0.8329857170488262,324.93822807325216,Benign
P001560,TCP,Server,On,EU,1,2,5005.094196698251,,145.56136168257353,2,SYN-ACK,443,0,-68.3796614080706,admin,0.3104248000502689,281.02983360530067,BruteForce
P001561,,Workstation,Off,ME,3,0,4443.4705551523075,6691.991802026617,735.8404910465782,3,SYN,143,0,-31.74384157173948,user,0.41169491557629373,295.4054186627991,BruteForce
P001562,TCP,IoT,Off,EU,1,1,5317.788571149823,6888.819819098859,143.5816380479153,4,SYN-ACK,80,1,-51.803426747588134,user,0.067619850358205,308.7517559996282,Benign
P001563,tcp,Mobile,Off,APAC,3,2,4385.905868428654,5942.028945325574,123.89826782180481,3,ACK,25,0,-64.52489312145002,guest,0.5630940722868096,252.55032652857557,BruteForce
P001564,tcp,Server,Off,ME,0,0,5255.450438528604,,110.71482191282573,6,FIN,21,2,-68.04737273813616,user,0.3203329949866099,312.2264384893088,BruteForce
P001565,,Mobile,Off,APAC,4,2,5506.294952654542,3134.1680952882234,102.71923098175527,9,SYN-ACK,110,2,-75.2249521828315,guest,0.6174977857852303,270.58578096192616,Benign
P001566,,Workstation,Off,ME,3,1,6343.528349277682,7049.453055915715,114.31665813736569,3,ACK,3389,1,-47.60667231306346,user,0.48397492485172383,302.72761315937294,Benign
P001567,TCP,IoT,Off,APAC,2,0,4043.544468786028,6497.233970005134,95.66759236042037,4,ACK,25,1,-44.706898920770726,user,0.06515033975802591,255.72546705974713,Benign
P001568,UDP,Mobile,Off,EU,1,0,5863.017975659903,8916.501431658924,151.07317106385162,4,ACK,25,1,-55.28674274341945,admin,0.0931184558885438,306.130835079388,BruteForce
P001569,ICMP,Workstation,Off,US,2,3,4847.811905186487,6953.156322992126,122.55557112601925,8,FIN,3389,0,-65.42885418400454,user,0.1701210547458218,271.07448975704847,Benign
P001570,TCP,Workstation,On,APAC,2,0,4607.470470224942,7500.216401770478,87.38297724779633,4,SYN-ACK,53,1,-60.502066429000436,user,0.4411554691279372,286.5278815633395,Benign
P001571,TCP,Server,On,APAC,3,0,3979.0161808325665,4722.324156648392,81.26153478164771,7,FIN,80,2,-71.03458698052285,user,0.0969533526904448,275.36478557825507,Benign
P001572,TCP,Mobile,Off,APAC,2,0,5457.884915236853,9920.863239804628,141.29576606652907,7,FIN,443,0,-76.29446221627705,user,0.3809935970466493,294.9142344717602,Benign
P001573,TCP,Mobile,Off,ME,2,0,3810.224979136381,7630.175488665742,130.01120069434148,7,SYN-ACK,443,1,-59.48672759993904,user,0.35372722032931336,307.69640755904186,BruteForce
P001574,TCP,Mobile,Off,ME,3,1,4592.7645567076715,7102.497035871507,111.00011522837264,4,SYN,25,2,-65.41238978261008,admin,0.19780610215086475,285.581106226333,Benign
P001575,TCP,IoT,On,APAC,1,4,3942.6390937001834,4225.876967953101,156.79722316251082,7,SYN,80,1,-50.37721440688026,admin,0.35270094243457234,314.2315709180711,Benign
P001576,TCP,Workstation,Off,US,2,1,6142.156440810751,8669.686607065169,142.62307613215745,4,FIN,80,0,-56.977621737216175,user,0.5498850693199837,300.3496924032017,Benign
P001577,UDP,Server,On,APAC,2,0,6718.1920029808525,7869.1012856693405,114.85484891434943,6,SYN-ACK,25,3,-46.72893522229744,user,0.12479927044205394,286.06728321609876,BruteForce
P001578,UDP,Mobile,Off,APAC,0,1,5798.566316091617,6107.781953972055,105.68069967096788,7,ACK,25,0,-50.666990106058,user,0.22099669218394688,269.224054900802,Benign
P001579,UDP,Server,Off,EU,5,1,7553.009431525169,6764.74537964332,98.2637922474625,6,SYN,80,4,-60.72961100785844,user,0.22477017342099273,266.3844338292417,BruteForce
P001580,udp,Server,Off,ME,4,0,5779.897236155466,7093.380534084999,138.8240212008618,7,SYN-ACK,110,1,-44.01514859935176,admin,0.3213489769904364,316.57081635132937,BruteForce
P001581,UDP,Server,Off,APAC,0,0,4905.799649556734,4737.013960815534,95.09186453805545,6,SYN-ACK,443,0,-51.58745993566335,user,0.3648985268059675,277.9487823219575,Benign
P001582,udp,Workstation,On,US,3,0,5126.984077453232,8044.9045191529185,69.43268343359802,3,SYN-ACK,110,0,-75.51665017041962,user,0.45593859629487393,283.79757586662623,Benign
P001583,UDP,Workstation,Off,EU,2,0,3164.6487763017503,6085.146806397629,129.20325622738685,6,SYN-ACK,3389,0,,user,0.06653817927027778,297.21351264775046,Benign
P001584,TCP,IoT,Off,EU,3,1,6374.480960549612,9337.967848008888,121.83013682003937,7,FIN,25,0,,user,0.2902881314348774,341.71132847721947,Benign
P001585,udp,IoT,Off,ME,2,1,5574.787753377854,6074.596666866187,95.401566776761,4,SYN,80,1,-62.16155730482419,user,0.29268441686422014,281.82372933824536,Benign
P001586,UDP,Workstation,Off,APAC,0,2,6961.081770193825,10228.81741971504,122.01073037638334,1,SYN,3389,0,-60.18431884287184,user,0.33505922281916756,309.1177510002478,Benign
P001587,tcp,Server,Off,EU,1,2,3646.053559275021,5097.902682386732,151.3435123585213,6,ACK,3389,0,-56.28516813515434,admin,0.1913680261309979,295.79443701893365,BruteForce
P001588,UDP,Mobile,Off,APAC,2,2,3022.5133823411907,2757.6443367762968,120.82616999473011,4,ACK,110,1,-62.45803149653045,guest,0.22368518909212515,278.38324698753246,Benign
P001589,udp,Workstation,Off,US,2,0,6320.791676461558,6779.77333981049,129.55008668863582,3,ACK,443,1,-53.54710492637421,user,0.49772937120846894,275.51586364466465,BruteForce
P001590,TCP,Workstation,Off,ME,1,0,4667.099005705478,5506.09995908986,191.41151303831265,7,SYN-ACK,110,1,-57.52192551657871,user,0.22644035292149473,338.92989373559556,BruteForce
P001591,tcp,Workstation,Off,EU,2,1,2916.7668338008484,6391.063406442829,152.80139868776797,3,ACK,22,0,-66.67117192117263,user,0.09486193330357164,269.05398890521445,BruteForce
P001592,udp,IoT,Off,US,1,2,3318.495964722498,10141.130004294277,144.70138773478746,5,SYN,53,0,-68.08880471306017,admin,0.304387882444344,293.75732752272165,Benign
P001593,TCP,Mobile,On,US,1,0,6190.62658767949,3592.3055912360737,76.15909181510125,4,ACK,443,2,-69.24587935882951,user,0.20861230346484222,263.5561994624617,Benign
P001594,UDP,IoT,Off,US,3,2,3383.020307291658,5473.968430229915,72.54274646980068,7,FIN,53,0,-63.39767111948738,user,0.18390904855933415,257.61967365657176,BruteForce
